Customer_ID,Age,Gender,Monthly_Charges,Tenure_Months,Internet_Service,Contract_Type,Support_Calls,Payment_Method,Churn
12775,22,Male,59.01,18,DSL,One Year,6,Cash,No
12776,36,Male,39.66,35,DSL,Two Year,6,Credit Card,No
12777,51,Female,57.01,47,Fiber,Month-to-Month,0,Cash,No
12778,27,Male,68.88,5,Cable,Two Year,7,Cash,Yes
12779,42,Male,118.32,59,Fiber,Month-to-Month,6,E-Wallet,Yes
12780,19,Male,90.16,59,DSL,One Year,0,Cash,No
12781,28,Female,30.07,47,Cable,Month-to-Month,7,Cash,Yes
12782,67,Female,22.34,13,Cable,Month-to-Month,1,Bank Transfer,No
12783,48,Male,33.3,33,DSL,Two Year,7,E-Wallet,No
12784,32,Female,73.36,62,DSL,Month-to-Month,2,Credit Card,No
12785,26,Male,141.32,16,DSL,One Year,9,Bank Transfer,Yes
12786,40,Male,102.86,44,DSL,One Year,6,Bank Transfer,Yes
12787,36,Female,124.24,58,DSL,Month-to-Month,5,E-Wallet,No
12788,26,Female,80.63,6,DSL,Month-to-Month,4,E-Wallet,Yes
12789,52,Male,67.02,15,Cable,Two Year,10,Bank Transfer,No
12790,38,Male,34.09,4,DSL,Two Year,9,E-Wallet,Yes
12791,26,Female,133.87,56,DSL,One Year,10,E-Wallet,No
12792,45,Male,121.81,64,Cable,Two Year,1,Cash,No
12793,63,Female,41.86,68,Fiber,Month-to-Month,1,E-Wallet,Yes
12794,68,Male,86.59,34,DSL,One Year,0,Cash,No
12795,24,Female,83.36,56,Cable,Two Year,8,Bank Transfer,Yes
12796,33,Male,101.26,32,Cable,One Year,10,Bank Transfer,Yes
12797,33,Male,143.0,9,Fiber,Month-to-Month,7,Credit Card,Yes
12798,50,Female,95.37,63,DSL,Two Year,7,E-Wallet,No
12799,21,Male,90.23,33,DSL,Month-to-Month,0,Bank Transfer,Yes
12800,21,Male,26.54,21,DSL,Month-to-Month,4,Cash,No
12801,56,Female,28.18,55,Cable,One Year,5,Bank Transfer,No
12802,57,Male,44.36,57,DSL,One Year,1,E-Wallet,No
12803,34,Male,24.22,2,DSL,One Year,9,Credit Card,Yes
12804,54,Male,116.64,13,DSL,Two Year,4,Credit Card,No
12805,56,Female,114.03,4,DSL,Two Year,5,Bank Transfer,No
12806,69,Female,37.69,50,Fiber,One Year,8,Credit Card,Yes
12807,46,Female,128.69,48,Fiber,Two Year,9,E-Wallet,Yes
12808,69,Male,40.12,30,Fiber,Two Year,0,E-Wallet,No
12809,53,Male,59.15,29,DSL,One Year,9,Credit Card,Yes
12810,55,Male,52.37,8,DSL,Month-to-Month,2,Cash,Yes
12811,56,Male,68.4,12,Cable,Two Year,8,Credit Card,Yes
12812,67,Female,53.11,41,Cable,Two Year,0,Credit Card,No
12813,54,Male,83.56,26,Cable,Month-to-Month,0,Bank Transfer,No
12814,69,Male,72.96,50,DSL,Month-to-Month,0,Cash,Yes
12815,52,Male,148.25,2,Fiber,Month-to-Month,6,Credit Card,Yes
12816,24,Female,27.27,55,Fiber,One Year,4,Bank Transfer,No
12817,44,Male,38.48,56,Fiber,Month-to-Month,5,Bank Transfer,No
12818,45,Male,26.87,14,DSL,One Year,7,Bank Transfer,No
12819,39,Male,101.36,6,Fiber,Month-to-Month,1,E-Wallet,Yes
12820,31,Male,27.09,61,Cable,Month-to-Month,1,Bank Transfer,Yes
12821,24,Male,128.74,12,Cable,One Year,2,Bank Transfer,No
12822,54,Female,86.55,13,Fiber,One Year,2,E-Wallet,No
12823,39,Male,88.51,19,Cable,Month-to-Month,2,E-Wallet,No
12824,22,Male,93.01,44,Fiber,Month-to-Month,3,Bank Transfer,No
12825,19,Male,42.21,59,Fiber,Month-to-Month,2,Credit Card,No
12826,44,Male,45.7,37,Cable,Two Year,1,Cash,No
12827,38,Male,61.45,25,Cable,Month-to-Month,8,E-Wallet,Yes
12828,55,Male,97.15,16,Cable,One Year,5,Cash,No
12829,32,Male,47.32,38,Cable,Two Year,2,E-Wallet,No
12830,38,Male,35.12,43,Fiber,One Year,8,Bank Transfer,Yes
12831,27,Male,146.12,14,Cable,Two Year,3,E-Wallet,No
12832,40,Male,22.86,6,Cable,Two Year,3,Bank Transfer,No
12833,56,Female,124.35,23,DSL,One Year,7,Cash,No
12834,22,Female,122.44,60,Cable,Two Year,6,Credit Card,No
12835,18,Female,58.64,12,Cable,One Year,6,Bank Transfer,No
12836,30,Female,37.63,13,Fiber,Month-to-Month,9,Cash,Yes
12837,38,Male,38.93,6,Fiber,Two Year,6,Cash,No
12838,43,Female,110.67,63,DSL,One Year,9,E-Wallet,Yes
12839,67,Female,103.56,38,Cable,Two Year,10,Bank Transfer,Yes
12840,62,Male,121.76,50,Cable,One Year,4,Cash,No
12841,38,Female,141.87,52,Cable,Month-to-Month,6,Credit Card,Yes
12842,35,Female,109.95,40,Cable,Month-to-Month,3,E-Wallet,Yes
12843,54,Male,40.26,8,Cable,Two Year,7,E-Wallet,No
12844,62,Male,51.65,61,Cable,Two Year,8,Cash,No
12845,49,Male,129.49,8,DSL,One Year,2,Bank Transfer,No
12846,53,Female,47.21,34,Cable,One Year,6,E-Wallet,No
12847,34,Female,29.43,60,Cable,Two Year,9,Bank Transfer,Yes
12848,52,Male,111.43,57,Cable,One Year,8,Cash,No
12849,66,Male,72.33,46,DSL,One Year,0,Cash,No
12850,28,Female,139.61,22,Cable,One Year,1,Bank Transfer,Yes
12851,38,Male,104.53,40,DSL,Two Year,6,Credit Card,Yes
12852,69,Female,31.75,45,Fiber,Month-to-Month,1,E-Wallet,Yes
12853,43,Male,143.22,55,Cable,Month-to-Month,6,Cash,Yes
12854,21,Male,53.61,51,DSL,One Year,0,Credit Card,No
12855,51,Female,63.84,5,Fiber,Two Year,2,Credit Card,No
12856,69,Male,72.29,13,DSL,One Year,4,Bank Transfer,No
12857,65,Male,26.66,28,DSL,Month-to-Month,10,Bank Transfer,Yes
12858,35,Male,84.55,62,Fiber,One Year,5,Bank Transfer,No
12859,57,Female,36.03,24,Cable,Month-to-Month,8,Credit Card,Yes
12860,52,Male,72.13,7,Cable,Two Year,8,E-Wallet,Yes
12861,58,Male,65.59,38,DSL,One Year,2,Bank Transfer,No
12862,46,Male,120.47,37,Fiber,Two Year,7,E-Wallet,No
12863,69,Male,124.41,68,Cable,One Year,3,Bank Transfer,No
12864,46,Male,39.94,42,DSL,One Year,6,Credit Card,No
12865,55,Male,67.65,5,Fiber,One Year,5,E-Wallet,No
12866,59,Female,68.54,64,DSL,One Year,7,E-Wallet,No
12867,38,Female,39.68,50,Fiber,One Year,5,Credit Card,No
12868,59,Male,123.8,15,Cable,Two Year,3,E-Wallet,No
12869,30,Female,111.94,53,Cable,Two Year,1,Credit Card,No
12870,66,Female,44.75,25,DSL,Month-to-Month,6,Credit Card,Yes
12871,58,Male,67.67,9,Cable,One Year,10,Cash,Yes
12872,34,Female,33.75,38,Cable,Month-to-Month,10,Bank Transfer,Yes
12873,26,Female,101.67,22,Fiber,Two Year,3,Cash,Yes
12874,58,Female,35.78,49,Cable,Month-to-Month,8,Credit Card,Yes
12875,18,Female,148.17,68,Fiber,Two Year,8,Credit Card,Yes
12876,19,Female,121.49,15,Fiber,One Year,6,E-Wallet,No
12877,65,Female,70.73,65,DSL,Month-to-Month,4,Credit Card,No
12878,46,Female,95.21,54,Fiber,Month-to-Month,2,Credit Card,No
12879,50,Female,138.47,30,Cable,Month-to-Month,2,Credit Card,No
12880,27,Male,92.03,20,Fiber,Month-to-Month,8,Bank Transfer,Yes
12881,67,Male,42.68,33,Fiber,One Year,8,Cash,No
12882,57,Female,69.23,7,DSL,Two Year,10,Cash,Yes
12883,38,Female,129.61,8,Cable,Two Year,3,Bank Transfer,Yes
12884,45,Male,103.75,28,Cable,One Year,10,Bank Transfer,No
12885,28,Female,104.59,45,Cable,Two Year,0,Bank Transfer,No
12886,51,Female,132.69,11,Fiber,Month-to-Month,9,Cash,Yes
12887,25,Male,136.22,31,Cable,One Year,4,Cash,No
12888,39,Male,139.57,12,Cable,Two Year,7,Credit Card,No
12889,25,Male,32.33,51,Fiber,One Year,9,Cash,Yes
12890,66,Female,90.74,44,DSL,One Year,3,E-Wallet,No
12891,32,Female,116.27,50,DSL,Two Year,9,Cash,Yes
12892,34,Male,118.4,17,Fiber,Two Year,9,Bank Transfer,Yes
12893,40,Male,98.87,35,DSL,One Year,3,Cash,No
12894,41,Female,41.68,1,DSL,One Year,8,Credit Card,No
12895,62,Male,123.66,29,DSL,Two Year,8,Cash,Yes
12896,36,Female,113.61,51,Cable,One Year,6,Bank Transfer,Yes
12897,22,Female,31.2,64,DSL,Two Year,9,E-Wallet,No
12898,49,Male,80.3,4,Cable,One Year,7,Bank Transfer,Yes
12899,61,Male,42.62,28,DSL,One Year,3,E-Wallet,No
12900,18,Female,63.87,16,Cable,One Year,7,Credit Card,No
12901,40,Male,22.35,63,Fiber,Two Year,5,Credit Card,No
12902,54,Male,72.04,53,Fiber,Month-to-Month,2,Cash,Yes
12903,25,Male,91.48,17,DSL,Two Year,6,Credit Card,No
12904,30,Male,100.55,40,Cable,One Year,2,Credit Card,No
12905,25,Female,106.25,13,Fiber,Month-to-Month,10,Bank Transfer,Yes
12906,40,Female,128.72,52,Fiber,Month-to-Month,6,Bank Transfer,Yes
12907,60,Female,48.01,58,Fiber,One Year,4,Cash,No
12908,18,Female,35.66,37,Fiber,Two Year,3,Cash,No
12909,62,Male,130.7,61,DSL,Month-to-Month,2,Cash,Yes
12910,68,Male,40.36,34,Cable,Month-to-Month,7,Cash,No
12911,41,Female,146.72,70,Fiber,Two Year,3,Bank Transfer,No
12912,52,Female,129.53,17,DSL,Two Year,7,Cash,No
12913,41,Male,85.11,20,Fiber,Month-to-Month,9,Cash,Yes
12914,34,Female,147.58,59,Fiber,Two Year,2,Credit Card,No
12915,22,Female,32.66,69,Fiber,Month-to-Month,9,Cash,Yes
12916,37,Male,59.4,33,Fiber,One Year,8,E-Wallet,No
12917,38,Female,102.97,17,DSL,Two Year,5,Credit Card,No
12918,57,Male,65.5,57,Cable,Month-to-Month,4,Bank Transfer,No
12919,48,Male,140.69,1,DSL,Two Year,4,E-Wallet,Yes
12920,63,Female,28.53,13,DSL,Two Year,2,Cash,No
12921,53,Male,91.42,27,DSL,Month-to-Month,1,Credit Card,No
12922,28,Female,96.81,70,Fiber,One Year,5,Cash,No
12923,69,Male,104.85,59,Cable,Month-to-Month,10,Credit Card,Yes
12924,32,Female,53.24,6,Fiber,Two Year,0,Cash,No
12925,36,Female,67.39,23,DSL,Month-to-Month,6,E-Wallet,Yes
12926,24,Female,129.68,10,Fiber,Two Year,4,Bank Transfer,Yes
12927,68,Male,45.34,51,Cable,Month-to-Month,3,E-Wallet,Yes
12928,45,Male,127.49,19,Cable,One Year,8,E-Wallet,No
12929,68,Female,93.15,51,Fiber,One Year,9,Bank Transfer,No
12930,60,Male,119.08,68,DSL,One Year,0,Credit Card,No
12931,22,Female,112.77,42,Fiber,One Year,10,Credit Card,Yes
12932,22,Female,46.98,57,DSL,Month-to-Month,3,Bank Transfer,No
12933,47,Male,93.95,68,Cable,One Year,2,Cash,No
12934,49,Female,132.8,38,Fiber,Month-to-Month,5,Credit Card,Yes
12935,25,Male,76.18,62,Cable,Two Year,4,E-Wallet,No
12936,27,Female,145.66,7,DSL,Two Year,6,Bank Transfer,No
12937,55,Male,78.79,71,DSL,Two Year,0,E-Wallet,No
12938,64,Female,38.56,50,Fiber,One Year,4,Credit Card,No
12939,49,Female,70.63,52,Fiber,One Year,1,Bank Transfer,No
12940,65,Male,143.72,26,Fiber,One Year,1,Bank Transfer,No
12941,45,Female,61.56,26,Cable,Two Year,10,Credit Card,No
12942,34,Female,132.85,19,DSL,Two Year,10,Credit Card,No
12943,48,Male,134.56,9,DSL,Two Year,1,Bank Transfer,No
12944,25,Female,65.52,61,Cable,Two Year,8,Cash,No
12945,57,Male,30.82,20,Fiber,Month-to-Month,9,Bank Transfer,Yes
12946,42,Female,114.19,50,Fiber,Month-to-Month,2,Cash,Yes
12947,26,Male,60.5,22,Cable,One Year,3,E-Wallet,No
12948,19,Female,121.78,13,DSL,One Year,4,Cash,Yes
12949,32,Female,77.55,12,DSL,Two Year,3,Cash,No
12950,67,Female,83.08,10,DSL,Month-to-Month,3,Credit Card,Yes
12951,20,Male,121.13,65,DSL,Month-to-Month,4,Bank Transfer,Yes
12952,66,Male,69.71,30,Cable,One Year,9,E-Wallet,No
12953,53,Male,77.61,8,DSL,Month-to-Month,8,Bank Transfer,Yes
12954,21,Male,68.9,21,Cable,One Year,8,Cash,No
12955,31,Female,67.75,22,Fiber,Two Year,5,Cash,No
12956,58,Female,88.37,18,Cable,Two Year,10,Cash,No
12957,58,Male,125.14,66,DSL,One Year,2,Bank Transfer,Yes
12958,42,Male,67.03,48,Fiber,Two Year,5,Cash,No
12959,67,Male,88.15,44,Cable,Two Year,9,Bank Transfer,No
12960,27,Female,107.19,9,Cable,Month-to-Month,3,E-Wallet,Yes
12961,38,Male,55.03,67,Cable,Month-to-Month,2,E-Wallet,No
12962,53,Male,56.08,54,Fiber,Month-to-Month,5,Bank Transfer,No
12963,29,Female,141.34,26,Cable,Month-to-Month,10,E-Wallet,Yes
12964,44,Female,114.06,26,DSL,Month-to-Month,5,Credit Card,Yes
12965,57,Male,95.03,34,Fiber,One Year,1,Cash,No
12966,19,Female,104.2,8,Fiber,One Year,8,Cash,Yes
12967,30,Male,23.81,10,Cable,Month-to-Month,7,Cash,Yes
12968,49,Female,100.35,48,DSL,Two Year,5,Credit Card,No
12969,48,Male,86.24,55,Fiber,Two Year,0,Cash,No
12970,33,Male,90.95,54,Cable,One Year,1,Bank Transfer,No
12971,49,Male,66.73,40,DSL,One Year,3,Cash,No
12972,49,Male,30.59,15,Cable,One Year,6,Bank Transfer,No
12973,51,Female,45.13,18,Cable,Two Year,8,E-Wallet,No
12974,28,Female,143.6,23,Fiber,One Year,9,Bank Transfer,Yes
12975,27,Female,73.13,62,Fiber,Two Year,4,Bank Transfer,No
12976,32,Female,80.67,46,Cable,One Year,9,Bank Transfer,No
12977,34,Male,26.85,39,Fiber,Two Year,1,Cash,No
12978,57,Male,24.88,15,Fiber,One Year,10,Credit Card,No
12979,35,Female,113.23,53,DSL,One Year,10,Credit Card,No
12980,26,Female,89.95,64,DSL,Two Year,10,Bank Transfer,No
12981,42,Female,86.13,63,Cable,One Year,0,Cash,No
12982,57,Female,51.61,16,Cable,Month-to-Month,9,Credit Card,Yes
12983,31,Female,116.82,70,Cable,Two Year,0,E-Wallet,No
12984,42,Male,41.87,66,Cable,One Year,4,E-Wallet,No
12985,67,Male,44.69,13,DSL,Two Year,6,Cash,Yes
12986,39,Male,79.89,47,Fiber,One Year,8,E-Wallet,No
12987,69,Female,57.22,9,DSL,Month-to-Month,8,E-Wallet,Yes
12988,47,Female,52.17,63,Cable,One Year,7,E-Wallet,No
12989,37,Female,103.88,34,Cable,One Year,0,Credit Card,No
12990,38,Female,104.63,29,DSL,Month-to-Month,4,E-Wallet,Yes
12991,61,Male,127.19,37,DSL,Two Year,5,Bank Transfer,Yes
12992,49,Male,74.3,43,Cable,One Year,5,Bank Transfer,No
12993,68,Female,29.5,64,Fiber,One Year,3,E-Wallet,No
12994,63,Male,55.58,24,Cable,Month-to-Month,0,Bank Transfer,Yes
12995,66,Male,147.4,71,DSL,Two Year,2,Credit Card,No
12996,38,Female,97.51,34,Cable,Two Year,9,Cash,No
12997,52,Female,112.27,48,Cable,Month-to-Month,3,Bank Transfer,Yes
12998,49,Female,20.96,12,Fiber,Month-to-Month,3,E-Wallet,Yes
12999,47,Female,87.37,23,Cable,One Year,3,Cash,No
13000,56,Female,24.88,13,Cable,Month-to-Month,4,Cash,No
